Time,signal1,signal2,signal3
14.74,0.823733,-0.566978,7.37
14.76,0.812229,-0.583339,7.38
14.78,0.800401,-0.599465,7.39
14.8,0.788252,-0.615352,7.4
14.82,0.775788,-0.630993,7.41
14.84,0.763014,-0.646382,7.42
14.86,0.749935,-0.661512,7.43
14.88,0.736555,-0.676377,7.44
14.9,0.722881,-0.690972,7.45
14.92,0.708918,-0.705291,7.46
14.94,0.694672,-0.719327,7.47
14.96,0.680147,-0.733076,7.48
14.98,0.665351,-0.746531,7.49
15,0.650288,-0.759688,7.5
15.02,0.634965,-0.772541,7.51
15.04,0.619388,-0.785085,7.52
15.06,0.603564,-0.797315,7.53
15.08,0.587498,-0.809226,7.54
15.1,0.571197,-0.820813,7.55
15.12,0.554667,-0.832072,7.56
15.14,0.537916,-0.842998,7.57
15.16,0.52095,-0.853587,7.58
15.18,0.503775,-0.863835,7.59
15.2,0.486399,-0.873737,7.6
15.22,0.468828,-0.88329,7.61
15.24,0.451069,-0.892489,7.62
15.26,0.433131,-0.901331,7.63
15.28,0.415019,-0.909813,7.64
15.3,0.396741,-0.917931,7.65
15.32,0.378304,-0.925681,7.66
15.34,0.359716,-0.933062,7.67
15.36,0.340984,-0.940069,7.68
15.38,0.322116,-0.9467,7.69
15.4,0.303118,-0.952953,7.7
15.42,0.284,-0.958824,7.71
15.44,0.264768,-0.964312,7.72
15.46,0.24543,-0.969414,7.73
15.48,0.225994,-0.974129,7.74
15.5,0.206467,-0.978453,7.75
15.52,0.186858,-0.982387,7.76
15.54,0.167175,-0.985927,7.77
15.56,0.147424,-0.989073,7.78
15.58,0.127614,-0.991824,7.79
15.6,0.107754,-0.994178,7.8
15.62,0.0878499,-0.996134,7.81
15.64,0.067911,-0.997691,7.82
15.66,0.0479449,-0.99885,7.83
15.68,0.0279596,-0.999609,7.84
15.7,0.00796318,-0.999968,7.85
15.72,-0.0120364,-0.999928,7.86
15.74,-0.0320313,-0.999487,7.87
15.76,-0.0520133,-0.998646,7.88
15.78,-0.0719744,-0.997406,7.89
15.8,-0.0919069,-0.995768,7.9
15.82,-0.111802,-0.99373,7.91
15.84,-0.131653,-0.991296,7.92
15.86,-0.151452,-0.988465,7.93
15.88,-0.171189,-0.985238,7.94
15.9,-0.190859,-0.981618,7.95
15.92,-0.210451,-0.977604,7.96
15.94,-0.22996,-0.9732,7.97
15.96,-0.249377,-0.968407,7.98
15.98,-0.268694,-0.963226,7.99
16,-0.287903,-0.957659,8
16.02,-0.306998,-0.95171,8.01
16.04,-0.325969,-0.94538,8.02
16.06,-0.34481,-0.938672,8.03
16.08,-0.363514,-0.931589,8.04
16.1,-0.382071,-0.924133,8.05
16.12,-0.400476,-0.916307,8.06
16.14,-0.418721,-0.908115,8.07
16.16,-0.436799,-0.899559,8.08
16.18,-0.454701,-0.890644,8.09
16.2,-0.472422,-0.881372,8.1
16.22,-0.489954,-0.871748,8.11
16.24,-0.50729,-0.861776,8.12
16.26,-0.524423,-0.851458,8.13
16.28,-0.541346,-0.8408,8.14
16.3,-0.558052,-0.829806,8.15
16.32,-0.574536,-0.81848,8.16
16.34,-0.590789,-0.806826,8.17
16.36,-0.606807,-0.79485,8.18
16.38,-0.622581,-0.782555,8.19
16.4,-0.638107,-0.769948,8.2
16.42,-0.653377,-0.757033,8.21
16.44,-0.668386,-0.743815,8.22
16.46,-0.683128,-0.730299,8.23
16.48,-0.697596,-0.716491,8.24
16.5,-0.711785,-0.702397,8.25
16.52,-0.72569,-0.688022,8.26
16.54,-0.739304,-0.673371,8.27
16.56,-0.752623,-0.658452,8.28
16.58,-0.765641,-0.643268,8.29
16.6,-0.778352,-0.627828,8.3
16.62,-0.790752,-0.612136,8.31
16.64,-0.802836,-0.5962,8.32
16.66,-0.814599,-0.580025,8.33
16.68,-0.826035,-0.563618,8.34
16.7,-0.837142,-0.546986,8.35
16.72,-0.847913,-0.530135,8.36
16.74,-0.858346,-0.513072,8.37
16.76,-0.868435,-0.495803,8.38
16.78,-0.878177,-0.478337,8.39
16.8,-0.887567,-0.460679,8.4
16.82,-0.896602,-0.442836,8.41
16.84,-0.905279,-0.424817,8.42
16.86,-0.913594,-0.406628,8.43
16.88,-0.921543,-0.388276,8.44
16.9,-0.929124,-0.369768,8.45
16.92,-0.936333,-0.351113,8.46
16.94,-0.943168,-0.332317,8.47
16.96,-0.949625,-0.313389,8.48
16.98,-0.955702,-0.294335,8.49
17,-0.961397,-0.275163,8.5
17.02,-0.966708,-0.255882,8.51
17.04,-0.971632,-0.236498,8.52
17.06,-0.976167,-0.217019,8.53
17.08,-0.980312,-0.197453,8.54
17.1,-0.984065,-0.177809,8.55
17.12,-0.987424,-0.158094,8.56
17.14,-0.990388,-0.138315,8.57
17.16,-0.992956,-0.118481,8.58
17.18,-0.995127,-0.0985991,8.59
17.2,-0.9969,-0.0786782,8.6
17.22,-0.998274,-0.0587258,8.61
17.24,-0.999249,-0.0387499,8.62
17.26,-0.999824,-0.0187585,8.63
17.28,-0.999999,0.0012404,8.64
17.3,-0.999774,0.0212388,8.65
17.32,-0.99915,0.0412287,8.66
17.34,-0.998125,0.0612021,8.67
17.36,-0.996702,0.0811511,8.68
17.38,-0.99488,0.101068,8.69
17.4,-0.992659,0.120944,8.7
17.42,-0.990042,0.140771,8.71
17.44,-0.987029,0.160543,8.72
17.46,-0.983621,0.18025,8.73
17.48,-0.979819,0.199885,8.74
17.5,-0.975626,0.21944,8.75
17.52,-0.971042,0.238907,8.76
17.54,-0.96607,0.258279,8.77
17.56,-0.960712,0.277548,8.78
17.58,-0.954969,0.296705,8.79
17.6,-0.948844,0.315744,8.8
17.62,-0.94234,0.334656,8.81
17.64,-0.935459,0.353435,8.82
17.66,-0.928204,0.372072,8.83
17.68,-0.920577,0.390561,8.84
17.7,-0.912582,0.408893,8.85
17.72,-0.904223,0.427061,8.86
17.74,-0.895501,0.445059,8.87
17.76,-0.886421,0.462879,8.88
17.78,-0.876987,0.480514,8.89
17.8,-0.867202,0.497956,8.9
17.82,-0.85707,0.5152,8.91
17.84,-0.846596,0.532237,8.92
17.86,-0.835782,0.549061,8.93
17.88,-0.824635,0.565666,8.94
17.9,-0.813157,0.582044,8.95
17.92,-0.801354,0.59819,8.96
17.94,-0.789231,0.614096,8.97
17.96,-0.776792,0.629757,8.98
17.98,-0.764043,0.645166,8.99
18,-0.750987,0.660317,9
18.02,-0.737632,0.675203,9.01
18.04,-0.723981,0.68982,9.02
18.06,-0.710041,0.704161,9.03
18.08,-0.695816,0.71822,9.04
18.1,-0.681314,0.731991,9.05
18.12,-0.666539,0.74547,9.06
18.14,-0.651497,0.758651,9.07
18.16,-0.636195,0.771529,9.08
18.18,-0.620638,0.784097,9.09
18.2,-0.604833,0.796352,9.1
18.22,-0.588786,0.808289,9.11
18.24,-0.572503,0.819902,9.12
18.26,-0.555992,0.831188,9.13
18.28,-0.539258,0.842141,9.14
18.3,-0.522309,0.852757,9.15
18.32,-0.50515,0.863031,9.16
18.34,-0.48779,0.872961,9.17
18.36,-0.470234,0.882542,9.18
18.38,-0.45249,0.891769,9.19
18.4,-0.434566,0.90064,9.2
18.42,-0.416467,0.909151,9.21
18.44,-0.398202,0.917298,9.22
18.46,-0.379778,0.925078,9.23
18.48,-0.361201,0.932488,9.24
18.5,-0.342481,0.939525,9.25
18.52,-0.323623,0.946186,9.26
18.54,-0.304636,0.952469,9.27
18.56,-0.285527,0.958371,9.28
18.58,-0.266303,0.963889,9.29
18.6,-0.246974,0.969022,9.3
18.62,-0.227545,0.973768,9.31
18.64,-0.208026,0.978123,9.32
18.66,-0.188423,0.982088,9.33
18.68,-0.168745,0.98566,9.34
18.7,-0.148999,0.988837,9.35
18.72,-0.129194,0.991619,9.36
18.74,-0.109337,0.994005,9.37
18.76,-0.0894363,0.995993,9.38
18.78,-0.0694998,0.997582,9.39
18.8,-0.0495356,0.998772,9.4
18.82,-0.0295516,0.999563,9.41
18.84,-0.00955578,0.999954,9.42
18.86,0.0104439,0.999945,9.43
18.88,0.0304394,0.999537,9.44
18.9,0.0504227,0.998728,9.45
18.92,0.0703858,0.99752,9.46
18.94,0.0903208,0.995913,9.47
18.96,0.11022,0.993907,9.48
18.98,0.130074,0.991504,9.49
19,0.149877,0.988705,9.5
19.02,0.16962,0.98551,9.51
19.04,0.189295,0.98192,9.52
19.06,0.208894,0.977938,9.53
19.08,0.22841,0.973565,9.54
19.1,0.247834,0.968802,9.55
19.12,0.267159,0.963652,9.56
19.14,0.286378,0.958117,9.57
19.16,0.305482,0.952198,9.58
19.18,0.324463,0.945898,9.59
19.2,0.343315,0.93922,9.6
19.22,0.362029,0.932167,9.61
19.24,0.380599,0.92474,9.62
19.26,0.399017,0.916944,9.63
19.28,0.417274,0.908781,9.64
19.3,0.435365,0.900254,9.65
19.32,0.453282,0.891367,9.66
19.34,0.471018,0.882124,9.67
19.36,0.488565,0.872528,9.68
19.38,0.505916,0.862582,9.69
19.4,0.523066,0.852292,9.7
19.42,0.540006,0.841661,9.71
19.44,0.55673,0.830694,9.72
19.46,0.573231,0.819394,9.73
19.48,0.589504,0.807766,9.74
19.5,0.60554,0.795815,9.75
19.52,0.621334,0.783546,9.76
19.54,0.63688,0.770963,9.77
19.56,0.65217,0.758072,9.78
19.58,0.6672,0.744878,9.79
19.6,0.681964,0.731386,9.8
19.62,0.696454,0.717601,9.81
19.64,0.710666,0.70353,9.82
19.66,0.724593,0.689177,9.83
19.68,0.738231,0.674548,9.84
19.7,0.751573,0.659649,9.85
19.72,0.764615,0.644487,9.86
19.74,0.777351,0.629067,9.87
19.76,0.789776,0.613395,9.88
19.78,0.801885,0.597478,9.89
19.8,0.813674,0.581322,9.9
19.82,0.825137,0.564933,9.91
19.84,0.83627,0.548319,9.92
19.86,0.847068,0.531485,9.93
19.88,0.857528,0.514438,9.94
19.9,0.867644,0.497186,9.95
19.92,0.877414,0.479735,9.96
19.94,0.886832,0.462092,9.97
19.96,0.895896,0.444264,9.98
19.98,0.904602,0.426258,9.99
20,0.912945,0.408082,10
20.02,0.920924,0.389743,10.01
20.04,0.928534,0.371248,10.02
20.06,0.935773,0.352604,10.03
20.08,0.942637,0.333819,10.04
20.1,0.949125,0.314901,10.05
20.12,0.955232,0.295857,10.06
20.14,0.960958,0.276694,10.07
20.16,0.966299,0.257421,10.08
20.18,0.971254,0.238045,10.09
20.2,0.975821,0.218573,10.1
20.22,0.979997,0.199015,10.11
20.24,0.983781,0.179376,10.12
20.26,0.987171,0.159666,10.13
20.28,0.990167,0.139892,10.14
20.3,0.992766,0.120062,10.15
20.32,0.994969,0.100184,10.16
20.34,0.996773,0.0802658,10.17
20.36,0.998179,0.0603156,10.18
20.38,0.999186,0.0403413,10.19
20.4,0.999793,0.0203508,10.2
20.42,1,0.000352248,10.21
20.44,0.999807,-0.0196465,10.22
20.46,0.999214,-0.0396374,10.23
20.48,0.998222,-0.0596124,10.24
20.5,0.99683,-0.0795636,10.25
20.52,0.995039,-0.0994829,10.26
20.54,0.992851,-0.119362,10.27
20.56,0.990265,-0.139194,10.28
20.58,0.987283,-0.15897,10.29
20.6,0.983907,-0.178683,10.3
20.62,0.980136,-0.198324,10.31
20.64,0.975974,-0.217886,10.32
20.66,0.971422,-0.23736,10.33
20.68,0.96648,-0.25674,10.34
20.7,0.961153,-0.276017,10.35
20.72,0.955441,-0.295184,10.36
20.74,0.949346,-0.314232,10.37
20.76,0.942872,-0.333155,10.38
20.78,0.936021,-0.351945,10.39
20.8,0.928795,-0.370593,10.4
20.82,0.921198,-0.389094,10.41
20.84,0.913233,-0.407439,10.42
20.86,0.904902,-0.425621,10.43
20.88,0.896209,-0.443632,10.44
20.9,0.887158,-0.461467,10.45
20.92,0.877751,-0.479116,10.46
20.94,0.867994,-0.496574,10.47
20.96,0.85789,-0.513834,10.48
20.98,0.847442,-0.530888,10.49
21,0.836656,-0.547729,10.5
21.02,0.825534,-0.564352,10.51
21.04,0.814083,-0.580748,10.52
21.06,0.802306,-0.596913,10.53
21.08,0.790208,-0.612839,10.54
21.1,0.777794,-0.628519,10.55
21.12,0.765069,-0.643948,10.56
21.14,0.752038,-0.65912,10.57
21.16,0.738706,-0.674028,10.58
21.18,0.725079,-0.688666,10.59
21.2,0.711161,-0.703029,10.6
21.22,0.696959,-0.717111,10.61
21.24,0.682479,-0.730905,10.62
21.26,0.667725,-0.744408,10.63
21.28,0.652704,-0.757613,10.64
21.3,0.637423,-0.770514,10.65
21.32,0.621886,-0.783108,10.66
21.34,0.6061,-0.795388,10.67
21.36,0.590072,-0.80735,10.68
21.38,0.573809,-0.818989,10.69
21.4,0.557315,-0.830301,10.7
21.42,0.540599,-0.841281,10.71
21.44,0.523666,-0.851924,10.72
21.46,0.506524,-0.862226,10.73
21.48,0.489179,-0.872183,10.74
21.5,0.471639,-0.881792,10.75
21.52,0.45391,-0.891048,10.76
21.54,0.435999,-0.899947,10.77
21.56,0.417915,-0.908486,10.78
21.58,0.399662,-0.916662,10.79
21.6,0.38125,-0.924472,10.8
21.62,0.362686,-0.931911,10.81
21.64,0.343977,-0.938978,10.82
21.66,0.325129,-0.94567,10.83
21.68,0.306152,-0.951983,10.84
21.7,0.287053,-0.957915,10.85
21.72,0.267838,-0.963464,10.86
21.74,0.248517,-0.968628,10.87
21.76,0.229096,-0.973404,10.88
21.78,0.209583,-0.977791,10.89
21.8,0.189987,-0.981787,10.9
21.82,0.170314,-0.98539,10.91
21.84,0.150574,-0.988599,10.92
21.86,0.130773,-0.991412,10.93
21.88,0.11092,-0.993829,10.94
21.9,0.0910224,-0.995849,10.95
21.92,0.0710886,-0.99747,10.96
21.94,0.0511263,-0.998692,10.97
21.96,0.0311435,-0.999515,10.98
21.98,0.0111483,-0.999938,10.99
22,-0.00885131,-0.999961,11
22.02,-0.0288474,-0.999584,11.01
22.04,-0.048832,-0.998807,11.02
22.06,-0.068797,-0.997631,11.03
22.08,-0.0887346,-0.996055,11.04
22.1,-0.108637,-0.994082,11.05
22.12,-0.128495,-0.99171,11.06
22.14,-0.148302,-0.988942,11.07
22.16,-0.16805,-0.985778,11.08
22.18,-0.187731,-0.982221,11.09
22.2,-0.207336,-0.97827,11.1
22.22,-0.226859,-0.973928,11.11
22.24,-0.246291,-0.969196,11.12
22.26,-0.265624,-0.964077,11.13
22.28,-0.284851,-0.958572,11.14
22.3,-0.303965,-0.952683,11.15
22.32,-0.322956,-0.946414,11.16
22.34,-0.341819,-0.939766,11.17
22.36,-0.360544,-0.932742,11.18
22.38,-0.379126,-0.925345,11.19
22.4,-0.397556,-0.917578,11.2
22.42,-0.415827,-0.909444,11.21
22.44,-0.433931,-0.900946,11.22
22.46,-0.451862,-0.892088,11.23
22.48,-0.469612,-0.882873,11.24
22.5,-0.487175,-0.873305,11.25
22.52,-0.504542,-0.863387,11.26
22.54,-0.521708,-0.853124,11.27
22.56,-0.538665,-0.84252,11.28
22.58,-0.555406,-0.831579,11.29
22.6,-0.571926,-0.820305,11.3
22.62,-0.588216,-0.808704,11.31
22.64,-0.604272,-0.796778,11.32
22.66,-0.620085,-0.784534,11.33
22.68,-0.635651,-0.771977,11.34
22.7,-0.650962,-0.75911,11.35
22.72,-0.666013,-0.74594,11.36
22.74,-0.680798,-0.732471,11.37
22.76,-0.69531,-0.71871,11.38
22.78,-0.709544,-0.704661,11.39
22.8,-0.723495,-0.69033,11.4
22.82,-0.737156,-0.675723,11.41
22.84,-0.750522,-0.660846,11.42
22.86,-0.763588,-0.645704,11.43
22.88,-0.776348,-0.630304,11.44
22.9,-0.788798,-0.614652,11.45
22.92,-0.800933,-0.598754,11.46
22.94,-0.812747,-0.582617,11.47
22.96,-0.824236,-0.566247,11.48
22.98,-0.835395,-0.54965,11.49
23,-0.84622,-0.532833,11.5
23.02,-0.856707,-0.515803,11.51
23.04,-0.866851,-0.498567,11.52
23.06,-0.876648,-0.481131,11.53
23.08,-0.886095,-0.463503,11.54
23.1,-0.895187,-0.44569,11.55
23.12,-0.903922,-0.427698,11.56
23.14,-0.912294,-0.409536,11.57
23.16,-0.920302,-0.391209,11.58
23.18,-0.927941,-0.372726,11.59
23.2,-0.93521,-0.354094,11.6
23.22,-0.942104,-0.33532,11.61
23.24,-0.948622,-0.316412,11.62
23.26,-0.95476,-0.297378,11.63
23.28,-0.960516,-0.278224,11.64
23.3,-0.965888,-0.25896,11.65
23.32,-0.970874,-0.239591,11.66
23.34,-0.975471,-0.220127,11.67
23.36,-0.979678,-0.200575,11.68
23.38,-0.983494,-0.180943,11.69
23.4,-0.986916,-0.161238,11.7
23.42,-0.989943,-0.141469,11.71
23.44,-0.992574,-0.121643,11.72
23.46,-0.994808,-0.101768,11.73
23.48,-0.996644,-0.0818532,11.74
23.5,-0.998082,-0.0619053,11.75
23.52,-0.99912,-0.0419326,11.76
23.54,-0.999759,-0.0219431,11.77
23.56,-0.999998,-0.0019449,11.78
23.58,-0.999837,0.0180541,11.79
23.6,-0.999276,0.0380459,11.8
23.62,-0.998315,0.0580225,11.81
23.64,-0.996955,0.0779759,11.82
23.66,-0.995196,0.097898,11.83
23.68,-0.99304,0.117781,11.84
23.7,-0.990486,0.137617,11.85
23.72,-0.987535,0.157398,11.86
23.74,-0.98419,0.177116,11.87
23.76,-0.980451,0.196763,11.88
23.78,-0.97632,0.216331,11.89
23.8,-0.971798,0.235813,11.9
23.82,-0.966888,0.255201,11.91
23.84,-0.961591,0.274486,11.92
23.86,-0.955909,0.293662,11.93
23.88,-0.949845,0.31272,11.94
23.9,-0.943401,0.331653,11.95
23.92,-0.93658,0.350453,11.96
23.94,-0.929384,0.369114,11.97
23.96,-0.921817,0.387626,11.98
23.98,-0.91388,0.405984,11.99
24,-0.905578,0.424179,12
24.02,-0.896914,0.442205,12.01
24.04,-0.887891,0.460053,12.02
24.06,-0.878513,0.477718,12.03
24.08,-0.868784,0.495191,12.04
24.1,-0.858707,0.512467,12.05
24.12,-0.848287,0.529537,12.06
24.14,-0.837527,0.546396,12.07
24.16,-0.826432,0.563036,12.08
24.18,-0.815007,0.579451,12.09
24.2,-0.803256,0.595634,12.1
24.22,-0.791183,0.611579,12.11
24.24,-0.778794,0.62728,12.12
24.26,-0.766094,0.642729,12.13
24.28,-0.753087,0.657921,12.14
24.3,-0.739779,0.67285,12.15
24.32,-0.726175,0.68751,12.16
24.34,-0.71228,0.701895,12.17
24.36,-0.698101,0.716,12.18
24.38,-0.683642,0.729818,12.19
24.4,-0.66891,0.743344,12.2
24.42,-0.65391,0.756572,12.21
24.44,-0.638649,0.769498,12.22
24.46,-0.623132,0.782116,12.23
24.48,-0.607366,0.794422,12.24
24.5,-0.591358,0.806409,12.25
24.52,-0.575112,0.818075,12.26
24.54,-0.558637,0.829412,12.27
24.56,-0.541938,0.840419,12.28
24.58,-0.525022,0.851089,12.29
24.6,-0.507897,0.861418,12.3
24.62,-0.490568,0.871403,12.31
24.64,-0.473043,0.881039,12.32
24.66,-0.455329,0.890323,12.33
24.68,-0.437432,0.899251,12.34
24.7,-0.419361,0.90782,12.35
24.72,-0.401122,0.916025,12.36
24.74,-0.382722,0.923863,12.37
24.76,-0.36417,0.931333,12.38
24.78,-0.345472,0.938429,12.39
24.8,-0.326635,0.945151,12.4
24.82,-0.307668,0.951494,12.41
24.84,-0.288578,0.957456,12.42
24.86,-0.269372,0.963036,12.43
24.88,-0.250059,0.968231,12.44
24.9,-0.230646,0.973038,12.45
24.92,-0.21114,0.977456,12.46
24.94,-0.19155,0.981483,12.47
24.96,-0.171883,0.985117,12.48
24.98,-0.152148,0.988358,12.49
25,-0.132352,0.991203,12.5
25.02,-0.112503,0.993651,12.51
25.04,-0.0926083,0.995703,12.52
25.06,-0.0726771,0.997356,12.53
25.08,-0.0527168,0.99861,12.54
25.1,-0.0327354,0.999464,12.55
25.12,-0.0127409,0.999919,12.56
25.14,0.00725871,0.999974,12.57
25.16,0.0272554,0.999629,12.58
25.18,0.0472412,0.998884,12.59
25.2,0.0672081,0.997739,12.6
25.22,0.0871481,0.996195,12.61
25.24,0.107053,0.994253,12.62
25.26,0.126916,0.991914,12.63
25.28,0.146727,0.989177,12.64
25.3,0.16648,0.986045,12.65
25.32,0.186166,0.982518,12.66
25.34,0.205778,0.978599,12.67
25.36,0.225308,0.974288,12.68
25.38,0.244747,0.969587,12.69
25.4,0.264089,0.964498,12.7
25.42,0.283324,0.959024,12.71
25.44,0.302447,0.953166,12.72
25.46,0.321448,0.946927,12.73
25.48,0.340321,0.940309,12.74
25.5,0.359058,0.933315,12.75
25.52,0.377652,0.925948,12.76
25.54,0.396094,0.91821,12.77
25.56,0.414378,0.910105,12.78
25.58,0.432496,0.901636,12.79
25.6,0.450441,0.892806,12.8
25.62,0.468205,0.88362,12.81
25.64,0.485783,0.874079,12.82
25.66,0.503166,0.86419,12.83
25.68,0.520348,0.853954,12.84
25.7,0.537322,0.843377,12.85
25.72,0.554081,0.832463,12.86
25.74,0.570618,0.821215,12.87
25.76,0.586928,0.809639,12.88
25.78,0.603002,0.79774,12.89
25.8,0.618835,0.785521,12.9
25.82,0.634421,0.772988,12.91
25.84,0.649752,0.760146,12.92
25.86,0.664824,0.747,12.93
25.88,0.67963,0.733555,12.94
25.9,0.694165,0.719816,12.95
25.92,0.708421,0.70579,12.96
25.94,0.722394,0.691481,12.97
25.96,0.736079,0.676896,12.98
25.98,0.749468,0.66204,12.99
26,0.762558,0.646919,13
26.02,0.775343,0.63154,13.01
26.04,0.787818,0.615908,13.02
26.06,0.799978,0.600029,13.03
26.08,0.811818,0.583911,13.04
26.1,0.823333,0.567559,13.05
26.12,0.834519,0.55098,13.06
26.14,0.845371,0.53418,13.07
26.16,0.855885,0.517167,13.08
26.18,0.866056,0.499947,13.09
26.2,0.875881,0.482527,13.1
26.22,0.885356,0.464914,13.11
26.24,0.894476,0.447115,13.12
26.26,0.903239,0.429137,13.13
26.28,0.911641,0.410988,13.14
26.3,0.919678,0.392674,13.15
26.32,0.927347,0.374203,13.16
26.34,0.934645,0.355583,13.17
26.36,0.941569,0.33682,13.18
26.38,0.948117,0.317923,13.19
26.4,0.954285,0.298898,13.2
26.42,0.960072,0.279754,13.21
26.44,0.965474,0.260498,13.22
26.46,0.970491,0.241137,13.23
26.48,0.975119,0.221681,13.24
26.5,0.979358,0.202135,13.25
26.52,0.983204,0.182509,13.26
26.54,0.986658,0.16281,13.27
26.56,0.989716,0.143045,13.28
26.58,0.992379,0.123224,13.29
26.6,0.994645,0.103353,13.3
26.62,0.996513,0.0834404,13.31
26.64,0.997982,0.0634948,13.32
26.66,0.999052,0.0435238,13.33
26.68,0.999723,0.0235354,13.34
26.7,0.999994,0.00353755,13.35
26.72,0.999864,-0.0164617,13.36
26.74,0.999335,-0.0364544,13.37
26.76,0.998406,-0.0564324,13.38
26.78,0.997078,-0.076388,13.39
26.8,0.995351,-0.0963129,13.4
26.82,0.993226,-0.116199,13.41
26.84,0.990703,-0.136039,13.42
26.86,0.987785,-0.155825,13.43
26.88,0.984471,-0.175548,13.44
26.9,0.980763,-0.195201,13.45
26.92,0.976663,-0.214776,13.46
26.94,0.972173,-0.234265,13.47
26.96,0.967293,-0.25366,13.48
26.98,0.962027,-0.272954,13.49
27,0.956376,-0.292139,13.5
27.02,0.950342,-0.311207,13.51
27.04,0.943928,-0.33015,13.52
27.06,0.937137,-0.348961,13.53
27.08,0.929971,-0.367633,13.54
27.1,0.922433,-0.386158,13.55
27.12,0.914526,-0.404528,13.56
27.14,0.906253,-0.422736,13.57
27.16,0.897617,-0.440776,13.58
27.18,0.888623,-0.458638,13.59
27.2,0.879273,-0.476318,13.6
27.22,0.869571,-0.493807,13.61
27.24,0.859522,-0.511099,13.62
27.26,0.849129,-0.528186,13.63
27.28,0.838396,-0.545061,13.64
27.3,0.827328,-0.561719,13.65
27.32,0.815929,-0.578152,13.66
27.34,0.804203,-0.594354,13.67
27.36,0.792156,-0.610318,13.68
27.38,0.779792,-0.626038,13.69
27.4,0.767116,-0.641508,13.7
27.42,0.754134,-0.656721,13.71
27.44,0.740849,-0.671671,13.72
27.46,0.727269,-0.686353,13.73
27.48,0.713397,-0.70076,13.74
27.5,0.69924,-0.714887,13.75
27.52,0.684803,-0.728728,13.76
27.54,0.670093,-0.742277,13.77
27.56,0.655114,-0.75553,13.78
27.58,0.639874,-0.76848,13.79
27.6,0.624377,-0.781123,13.8
27.62,0.608631,-0.793454,13.81
27.64,0.592641,-0.805467,13.82
27.66,0.576414,-0.817158,13.83
27.68,0.559957,-0.828522,13.84
27.7,0.543276,-0.839554,13.85
27.72,0.526377,-0.850251,13.86
27.74,0.509268,-0.860608,13.87
27.76,0.491955,-0.870621,13.88
27.78,0.474445,-0.880285,13.89
27.8,0.456746,-0.889597,13.9
27.82,0.438864,-0.898554,13.91
27.84,0.420806,-0.907151,13.92
27.86,0.40258,-0.915385,13.93
27.88,0.384193,-0.923253,13.94
27.9,0.365653,-0.930751,13.95
27.92,0.346966,-0.937878,13.96
27.94,0.32814,-0.944629,13.97
27.96,0.309183,-0.951003,13.98
27.98,0.290102,-0.956996,13.99
28,0.270906,-0.962606,14
28.02,0.251601,-0.967831,14.01
28.04,0.232195,-0.972669,14.02
28.06,0.212697,-0.977118,14.03
28.08,0.193113,-0.981177,14.04
28.1,0.173452,-0.984842,14.05
28.12,0.153722,-0.988114,14.06
28.14,0.13393,-0.990991,14.07
28.16,0.114085,-0.993471,14.08
28.18,0.094194,-0.995554,14.09
28.2,0.0742654,-0.997239,14.1
28.22,0.0543072,-0.998524,14.11
28.24,0.0343271,-0.999411,14.12
28.26,0.0143334,-0.999897,14.13
28.28,-0.00566609,-0.999984,14.14
28.3,-0.0256633,-0.999671,14.15
28.32,-0.0456502,-0.998957,14.16
28.34,-0.0656189,-0.997845,14.17
28.36,-0.0855614,-0.996333,14.18
28.38,-0.10547,-0.994423,14.19
28.4,-0.125336,-0.992114,14.2
28.42,-0.145152,-0.989409,14.21
28.44,-0.164909,-0.986309,14.22
28.46,-0.184601,-0.982814,14.23
28.48,-0.204219,-0.978925,14.24
28.5,-0.223756,-0.974645,14.25
28.52,-0.243202,-0.969976,14.26
28.54,-0.262552,-0.964918,14.27
28.56,-0.281797,-0.959474,14.28
28.58,-0.300928,-0.953647,14.29
28.6,-0.31994,-0.947438,14.3
28.62,-0.338823,-0.94085,14.31
28.64,-0.357571,-0.933886,14.32
28.66,-0.376176,-0.926548,14.33
28.68,-0.394631,-0.91884,14.34
28.7,-0.412928,-0.910764,14.35
28.72,-0.431059,-0.902324,14.36
28.74,-0.449018,-0.893523,14.37
28.76,-0.466798,-0.884364,14.38
28.78,-0.48439,-0.874852,14.39
28.8,-0.501789,-0.86499,14.4
28.82,-0.518988,-0.854782,14.41
28.84,-0.535978,-0.844232,14.42
28.86,-0.552755,-0.833344,14.43
28.88,-0.56931,-0.822123,14.44
28.9,-0.585637,-0.810573,14.45
28.92,-0.601731,-0.798699,14.46
28.94,-0.617583,-0.786506,14.47
28.96,-0.633189,-0.773997,14.48
28.98,-0.648541,-0.76118,14.49
29,-0.663634,-0.748058,14.5
29.02,-0.678461,-0.734636,14.51
29.04,-0.693017,-0.720921,14.52
29.06,-0.707296,-0.706917,14.53
29.08,-0.721292,-0.692631,14.54
29.1,-0.735,-0.678068,14.55
29.12,-0.748413,-0.663233,14.56
29.14,-0.761527,-0.648133,14.57
29.16,-0.774337,-0.632774,14.58
29.18,-0.786836,-0.617162,14.59
29.2,-0.799021,-0.601302,14.6
29.22,-0.810887,-0.585203,14.61
29.24,-0.822428,-0.568869,14.62
29.26,-0.83364,-0.552308,14.63
29.28,-0.844519,-0.535526,14.64
29.3,-0.85506,-0.518529,14.65
29.32,-0.865259,-0.501326,14.66
29.34,-0.875111,-0.483921,14.67
